Voc_(V),Voc_per_cell_(V),Isc_(mA),Jsc_(mA/cm^2),FF_(%),Pmax_(mW),Vmax_(V),Imax_(mA),Apeture_area_(cm^2),MA,FA,I,Br,exposed_time,retained_per,Device_size_type,Transparent_conductive_oxide_type,Electron_transport_layer_type,Sweep_direction,Perovksite_depostion_method,Hole_transport_layer_type,Conductive_electrode_layer,Device_structure,target
1.1593787706968703,1.1593787706968703,1.3722731976772309,17.089669602668838,72.75725735483692,1.1506087269676684,1.552205213667856,13.912803878638776,0.08012543368128622,2.681567225807478,3.3631344516149553,0.4776491612887832,0.0,720.0000000000001,720.0,sub cell (~0.1 cm^2),FTO,c-TiO2/mp-TiO2,stablized,inflitration,No HTL,carbon black/graphite,Mesoscopic,low_efficient
0.9186398744126523,0.9186398744126522,2.7939614416860046,22.18097806431008,65.75928962840975,1.7564205432820685,0.7037887844548749,2.39297788100696,0.1280696572206903,0.9407103715902495,0.0,3.0,0.0,801.1913123215331,91.85792568195012,sub cell (~0.1 cm^2),FTO,c-TiO2/mp-TiO2,stablized,inflitration,No HTL,Ag,Mesoscopic,low_efficient
13.527330973248286,0.9862557233355884,45.61955919582891,19.133331520001715,72.53987954869447,438.01562555694085,11.592416154953128,38.86156917824973,32.0804250174189,1.0,0.0,3.0,0.0,701.562555694082,90.0,submodule ( >10 cm^2),FTO,c-TiO2/mp-TiO2,nan,screen printing,No HTL,Carbon paste,Mesoscopic,low_efficient
0.8613460070276933,0.8613460070276935,1.7149013387923482,22.725848798933857,65.79769034381522,0.9768860205510634,0.6568247095139874,1.4752007828162679,0.07565268069222597,0.9023096561847811,0.0,3.0,0.0,996.2669465813118,99.53806876304378,sub cell (~0.1 cm^2),FTO,c-TiO2/mp-TiO2,reverse,screen printing,No HTL,Ag,Mesoscopic,low_efficient
1.1318190366592285,1.1318190366592285,11.079331886354744,22.850040808803517,75.92269620156875,9.709840809629725,0.9398447554208662,10.173329546844403,0.49902176091319284,0.04803418862390535,0.9406993002168047,1.4532167947966859,0.14410256587171594,720.0000000000001,720.0,sub cell (~0.1 cm^2),FTO,c-TiO2/mp-TiO2,average,spin coating,Spiro-OMeTAD,Au,Mesoscopic,moderate_efficient
1.0904002419968433,1.0904002419968433,7.826114305044875,23.815865967560775,76.33902143906289,6.713539003372432,0.9133546564853926,7.118430446672443,0.3423919272936984,0.0647971414582818,0.9236038113889578,2.7940095284723943,0.19439142437484522,710.6204862156475,96.3902143906289,cell ( ~1 cm^2),ITO,c-TiO2/mp-TiO2,nan,spin coating,Spiro-OMeTAD,Au,Planar,moderate_efficient
1.0656887801357648,1.0656887801357648,1.5156002258781847,21.695183028053695,74.9222383128004,1.2784192400141663,0.9216261766235286,1.3508719711063684,0.0701103424567604,0.14,0.81,2.55,0.45,713.8844639798926,90.0,sub cell (~0.1 cm^2),ITO,SnO2,nan,spin coating,Spiro-OMeTAD,Au,Planar,moderate_efficient
1.1155436829169694,1.1155436829169696,19.89726212624481,22.322646728009875,75.42330069644156,16.885337034059674,0.9053883449406925,18.559398258972955,0.8813500193392798,1.0,0.0,3.0,0.0,499.9999999999999,82.45954936496398,sub cell (~0.1 cm^2),FTO,c-TiO2,nan,spin coating,NiMgLiO,Au,Planar,moderate_efficient
1.0491984196607334,1.0491984196607334,20.32515256863681,19.74014881917564,74.43810539125975,9.70938777698926,1.1919598837738938,17.456922071982547,1.0293054594993483,0.9937704036824448,0.0,3.0,0.0,638.6834135817978,88.43430506336156,cell ( ~1 cm^2),FTO,c-TiO2,forward,spin coating,Spiro-OMeTAD,Au,Mesoscopic,moderate_efficient
1.1817490598684683,1.1817490598684683,17.914635062408987,20.45040836738916,76.29933928174091,16.201844670502908,0.9710734045523409,16.565921270603894,0.8361204699641878,0.10351847850272744,0.5989283399086376,2.2763885887704562,0.723611411229544,460.9126555386365,88.69708851795454,cell ( ~1 cm^2),FTO,c-TiO2,reverse,spin coating,Spiro-OMeTAD,Ag,Planar,moderate_efficient
1.0935483330457245,1.0935483330457247,2.2599402240845876,22.217272437242634,74.43992359915858,1.8445090294585995,0.9023650460248734,2.0400099844691297,0.10169666609145,0.7492142733881979,0.250785726611802,3.0,0.0,502.5557386913681,88.34380968815739,sub cell (~0.1 cm^2),FTO,c-TiO2,forward,spin coating,NiMgLiO,Carbon paste,Planar,moderate_efficient
1.08930723849807,1.08930723849807,1.8669372091255134,20.392458393700196,73.99797093155864,1.5032656977186178,0.8882295582509252,1.6969372091255135,0.09159114885170716,1.0,0.0,2.862840695817917,0.13715930418208322,571.8453498096628,299.77953764195234,sub cell (~0.1 cm^2),FTO,c-TiO2/mp-TiO2,average,spin coating,Spiro-OMeTAD,Au,Mesoscopic,moderate_efficient
1.120213165471595,1.120213165471595,2.417116185879488,24.5411536221814,71.6968525924054,1.9380875910096336,0.9042475723939261,2.1447962231108875,0.09859152881964572,0.07006294815189207,0.9192787782683602,1.4628560948657319,0.2101888444556762,720.0000000000001,720.0,sub cell (~0.1 cm^2),FTO,c-TiO2/mp-TiO2,average,spin coating,Spiro-OMeTAD,Au,Mesoscopic,moderate_efficient
